file,time_limit,corsort_duration,corsort_comparisons,multizip_sort_duration,multizip_sort_comparisons,quick_sort_duration,quick_sort_comparisons,bubble_sort_duration,bubble_sort_comparisons,heap_sort_duration,heap_sort_comparisons,insertion_sort_duration,insertion_sort_comparisons,merge_sort_duration,merge_sort_comparisons,selection_sort_duration,selection_sort_comparisons,shell_sort_duration,shell_sort_comparisons,radix_sort_duration,radix_sort_comparisons,counting_sort_duration,counting_sort_comparisons
list_nearly_sorted_16.txt,10,0.0566859245300293,45,0.0001480579376220703,120,4.1961669921875e-05,120,3.409385681152344e-05,120,4.1961669921875e-05,85,6.9141387939453125e-06,24,3.0994415283203125e-05,35,2.002716064453125e-05,120,1.3113021850585938e-05,58,3.409385681152344e-05,64,2.09808349609375e-05,16
list_many_duplicates_2048.txt,0.001,0.03159809112548828,0,0.001096963882446289,5154,0.001046895980834961,8538,0.0010421276092529297,2844,0.001035928726196289,2433,0.0010371208190917969,3671,0.0017940998077392578,4784,0.001154184341430664,12267,0.0010380744934082031,4771,0.0010650157928466797,3125,0.0010409355163574219,2048
list_many_duplicates_2048.txt,0.01,0.026230812072753906,0,0.007563114166259766,28923,0.0060749053955078125,29207,0.010107994079589844,28024,0.010104179382324219,27841,0.01011800765991211,35573,0.008333683013916016,19918,0.01027989387512207,111100,0.010096073150634766,37405,0.004564046859741211,12288,0.0018019676208496094,2048
list_many_duplicates_2048.txt,0.1,4.09522819519043,1,0.007414102554321289,28923,0.00596928596496582,29207,0.10009026527404785,338536,0.012115001678466797,38749,0.10008883476257324,411573,0.006310939788818359,19918,0.10010123252868652,1299175,0.01609206199645996,66558,0.003757953643798828,12288,0.0018677711486816406,2048
list_many_duplicates_2048.txt,1,4.152856826782227,1,0.007473945617675781,28923,0.005892038345336914,29207,0.5304279327392578,2096128,0.011131763458251953,38749,0.2729799747467041,1043181,0.007275819778442383,19918,0.18683075904846191,2096128,0.01876997947692871,66558,0.004527091979980469,12288,0.0017180442810058594,2048
list_many_duplicates_2048.txt,10,12.833774089813232,3,0.0074748992919921875,28923,0.006296873092651367,29207,0.5619509220123291,2096128,0.011497974395751953,38749,0.2702047824859619,1043181,0.006342887878417969,19918,0.16626214981079102,2096128,0.016913890838623047,66558,0.0038640499114990234,12288,0.0017769336700439453,2048
list_few_duplicates_256.txt,0.001,0.06621217727661133,1,0.0008466243743896484,2211,0.00042891502380371094,2337,0.00102996826171875,3917,0.0010251998901367188,3236,0.001065969467163086,3499,0.0009307861328125,1722,0.0010449886322021484,12740,0.0010759830474853516,3157,0.0008401870727539062,1536,0.00020813941955566406,256
list_few_duplicates_256.txt,0.01,0.08728909492492676,1,0.0007059574127197266,2211,0.0004820823669433594,2337,0.009219169616699219,32640,0.0011560916900634766,3308,0.004559993743896484,16456,0.0007331371307373047,1722,0.002872943878173828,32640,0.001119852066040039,4471,0.0004868507385253906,1536,0.00022983551025390625,256
list_few_duplicates_256.txt,0.1,0.13410377502441406,2,0.0005910396575927734,2211,0.00045990943908691406,2337,0.009607076644897461,32640,0.001657724380493164,3308,0.00501561164855957,16456,0.0007007122039794922,1722,0.0028841495513916016,32640,0.0010538101196289062,4471,0.0005481243133544922,1536,0.0002522468566894531,256
list_few_duplicates_256.txt,1,1.0059609413146973,16,0.0006389617919921875,2211,0.0005192756652832031,2337,0.009205102920532227,32640,0.0009210109710693359,3308,0.003898143768310547,16456,0.0006089210510253906,1722,0.0029337406158447266,32640,0.0010180473327636719,4471,0.0004420280456542969,1536,0.00020503997802734375,256
list_few_duplicates_256.txt,10,10.056283235549927,158,0.000659942626953125,2211,0.0004298686981201172,2337,0.008431196212768555,32640,0.0009591579437255859,3308,0.003908872604370117,16456,0.0006129741668701172,1722,0.002457141876220703,32640,0.001051187515258789,4471,0.0005490779876708984,1536,0.00021910667419433594,256
list_many_duplicates_1024.txt,0.001,0.007111072540283203,0,0.0010349750518798828,5358,0.0010349750518798828,6336,0.0010449886322021484,2454,0.0010478496551513672,1875,0.0010271072387695312,3512,0.0017039775848388672,3718,0.0010731220245361328,8156,0.0010960102081298828,2976,0.001085042953491211,2709,0.0010340213775634766,1024
list_many_duplicates_1024.txt,0.01,1.140934944152832,1,0.0033788681030273438,13171,0.002831697463989258,13838,0.010061025619506836,29825,0.005820035934448242,17327,0.010074853897094727,36794,0.003342151641845703,8940,0.010102987289428711,111998,0.00539398193359375,21460,0.002232789993286133,6144,0.0008461475372314453,1024
list_many_duplicates_1024.txt,0.1,1.261826992034912,1,0.003374814987182617,13171,0.0028209686279296875,13838,0.10009074211120605,332747,0.005545854568481445,17327,0.07035398483276367,255885,0.0028848648071289062,8940,0.04929518699645996,523776,0.005172014236450195,21460,0.0020759105682373047,6144,0.0007040500640869141,1024
list_many_duplicates_1024.txt,1,1.0327880382537842,1,0.003401041030883789,13171,0.0028569698333740234,13838,0.1444849967956543,523776,0.005248069763183594,17327,0.0686798095703125,255885,0.0028400421142578125,8940,0.04093217849731445,523776,0.004694223403930664,21460,0.0018928050994873047,6144,0.0007350444793701172,1024
list_many_duplicates_1024.txt,10,10.928490161895752,10,0.0030260086059570312,13171,0.0028519630432128906,13838,0.15265893936157227,523776,0.005196809768676758,17327,0.06530213356018066,255885,0.0028319358825683594,8940,0.04068708419799805,523776,0.00518488883972168,21460,0.00400996208190918,6144,0.0009620189666748047,1024
list_no_duplicates_256.txt,0.001,0.06304001808166504,1,0.000576019287109375,1882,0.0006337165832519531,1882,0.0010612010955810547,2925,0.0010309219360351562,3100,0.0010271072387695312,4097,0.000972747802734375,1712,0.0010423660278320312,11319,0.0010540485382080078,3373,0.0007486343383789062,1536,0.00026607513427734375,256
list_no_duplicates_256.txt,0.01,0.06577110290527344,1,0.0005631446838378906,1882,0.0003657341003417969,1882,0.008442163467407227,32640,0.0009458065032958984,3306,0.003618001937866211,16071,0.0005908012390136719,1712,0.0023810863494873047,32640,0.0007498264312744141,3375,0.0004851818084716797,1536,0.0002071857452392578,256
list_no_duplicates_256.txt,0.1,0.13335609436035156,2,0.0006809234619140625,1882,0.0004711151123046875,1882,0.010516166687011719,32640,0.0009479522705078125,3306,0.0045888423919677734,16071,0.0006358623504638672,1712,0.003324747085571289,32640,0.0006399154663085938,3375,0.0004432201385498047,1536,0.00020599365234375,256
list_no_duplicates_256.txt,1,1.014082670211792,15,0.0006299018859863281,1882,0.00040602684020996094,1882,0.009469985961914062,32640,0.0011856555938720703,3306,0.0047149658203125,16071,0.0007359981536865234,1712,0.002864837646484375,32640,0.0007557868957519531,3375,0.0005640983581542969,1536,0.00026416778564453125,256
list_no_duplicates_256.txt,10,10.0244300365448,154,0.0007817745208740234,1882,0.0005581378936767578,1882,0.008649110794067383,32640,0.0011248588562011719,3306,0.003979921340942383,16071,0.0006127357482910156,1712,0.0024662017822265625,32640,0.0006289482116699219,3375,0.0004711151123046875,1536,0.0002200603485107422,256
list_no_duplicates_32.txt,0.001,0.0020291805267333984,1,0.0003399848937988281,176,0.00011110305786132812,176,0.0002048015594482422,496,0.00011301040649414062,223,0.0001399517059326172,235,5.817413330078125e-05,121,4.792213439941406e-05,496,7.390975952148438e-05,185,0.00010514259338378906,128,5.316734313964844e-05,32
list_no_duplicates_32.txt,0.01,0.011722803115844727,8,0.00017380714416503906,176,7.510185241699219e-05,176,0.0001442432403564453,496,7.772445678710938e-05,223,5.3882598876953125e-05,235,6.198883056640625e-05,121,5.1021575927734375e-05,496,3.2901763916015625e-05,185,4.935264587402344e-05,128,2.9802322387695312e-05,32
list_no_duplicates_32.txt,0.1,0.08162617683410645,122,0.00015687942504882812,176,4.792213439941406e-05,176,0.00014019012451171875,496,8.916854858398438e-05,223,6.127357482910156e-05,235,6.890296936035156e-05,121,5.817413330078125e-05,496,3.6716461181640625e-05,185,5.507469177246094e-05,128,3.504753112792969e-05,32
list_no_duplicates_32.txt,1,0.08385586738586426,122,0.00020813941955566406,176,6.103515625e-05,176,0.0002002716064453125,496,7.677078247070312e-05,223,5.2928924560546875e-05,235,5.91278076171875e-05,121,4.887580871582031e-05,496,3.1948089599609375e-05,185,4.792213439941406e-05,128,3.0994415283203125e-05,32
list_no_duplicates_32.txt,10,0.07676029205322266,122,0.00020575523376464844,176,4.291534423828125e-05,176,0.0001308917999267578,496,0.00012493133544921875,223,5.602836608886719e-05,235,6.29425048828125e-05,121,5.1975250244140625e-05,496,3.314018249511719e-05,185,4.982948303222656e-05,128,3.1948089599609375e-05,32
list_random_8.txt,0.001,0.0016160011291503906,9,0.00012183189392089844,24,1.2159347534179688e-05,24,1.0013580322265625e-05,28,1.5974044799804688e-05,26,5.9604644775390625e-06,19,1.430511474609375e-05,15,5.9604644775390625e-06,28,6.9141387939453125e-06,27,1.1920928955078125e-05,16,9.775161743164062e-06,8
list_random_8.txt,0.01,0.001934051513671875,16,0.00014090538024902344,24,1.1920928955078125e-05,24,1.0013580322265625e-05,28,4.291534423828125e-05,26,2.7894973754882812e-05,19,2.8848648071289062e-05,15,7.152557373046875e-06,28,6.9141387939453125e-06,27,1.2159347534179688e-05,16,1.0967254638671875e-05,8
list_random_8.txt,0.1,0.001965045928955078,16,0.00018024444580078125,24,1.2159347534179688e-05,24,1.0013580322265625e-05,28,1.71661376953125e-05,26,5.0067901611328125e-06,19,1.5020370483398438e-05,15,7.152557373046875e-06,28,6.9141387939453125e-06,27,1.1920928955078125e-05,16,1.0013580322265625e-05,8
list_random_8.txt,1,0.0022132396697998047,16,0.00015878677368164062,24,1.3113021850585938e-05,24,3.504753112792969e-05,28,1.8835067749023438e-05,26,3.0040740966796875e-05,19,4.887580871582031e-05,15,6.9141387939453125e-06,28,7.152557373046875e-06,27,1.1920928955078125e-05,16,1.0967254638671875e-05,8
list_random_8.txt,10,0.002396106719970703,16,8.797645568847656e-05,24,1.2159347534179688e-05,24,1.0967254638671875e-05,28,1.5735626220703125e-05,26,5.9604644775390625e-06,19,1.4781951904296875e-05,15,7.152557373046875e-06,28,6.9141387939453125e-06,27,1.2159347534179688e-05,16,1.0967254638671875e-05,8
list_reversed_32.txt,0.001,0.0017211437225341797,1,0.0003571510314941406,496,0.00011587142944335938,496,0.00017213821411132812,496,7.081031799316406e-05,202,0.00013208389282226562,527,5.2928924560546875e-05,80,5.2928924560546875e-05,496,5.602836608886719e-05,209,4.9114227294921875e-05,128,3.0994415283203125e-05,32
list_reversed_32.txt,0.01,0.010841131210327148,9,0.0003921985626220703,496,0.00017714500427246094,496,0.00018310546875,496,7.009506225585938e-05,202,0.00013017654418945312,527,5.2928924560546875e-05,80,5.1975250244140625e-05,496,3.814697265625e-05,209,4.9114227294921875e-05,128,3.1948089599609375e-05,32
list_reversed_32.txt,0.1,0.07437276840209961,114,0.00022602081298828125,496,0.00013899803161621094,496,0.0001850128173828125,496,7.82012939453125e-05,202,0.0001442432403564453,527,5.888938903808594e-05,80,5.91278076171875e-05,496,4.315376281738281e-05,209,5.507469177246094e-05,128,3.504753112792969e-05,32
list_reversed_32.txt,1,0.07690286636352539,114,0.0002880096435546875,496,8.869171142578125e-05,496,0.0001659393310546875,496,7.510185241699219e-05,202,0.0001697540283203125,527,5.507469177246094e-05,80,5.3882598876953125e-05,496,4.00543212890625e-05,209,5.316734313964844e-05,128,5.1975250244140625e-05,32
list_reversed_32.txt,10,0.07645106315612793,114,0.0004937648773193359,496,0.0001919269561767578,496,0.0002040863037109375,496,8.988380432128906e-05,202,0.00019621849060058594,527,9.512901306152344e-05,80,7.200241088867188e-05,496,5.698204040527344e-05,209,7.033348083496094e-05,128,7.390975952148438e-05,32
list_many_duplicates_32.txt,0.001,0.0027120113372802734,1,0.00030493736267089844,146,0.0001308917999267578,152,0.0002658367156982422,496,0.00017189979553222656,223,0.000125885009765625,263,0.00013709068298339844,121,0.00010919570922851562,496,9.226799011230469e-05,186,5.602836608886719e-05,128,3.0994415283203125e-05,32
list_many_duplicates_32.txt,0.01,0.012275934219360352,8,0.0003809928894042969,146,7.891654968261719e-05,152,0.00016188621520996094,496,8.702278137207031e-05,223,6.890296936035156e-05,263,7.033348083496094e-05,121,5.6743621826171875e-05,496,3.814697265625e-05,186,5.5789947509765625e-05,128,3.1948089599609375e-05,32
list_many_duplicates_32.txt,0.1,0.08607697486877441,123,0.0001533031463623047,146,4.982948303222656e-05,152,0.0001468658447265625,496,8.606910705566406e-05,223,6.890296936035156e-05,263,6.914138793945312e-05,121,5.6743621826171875e-05,496,3.719329833984375e-05,186,5.4836273193359375e-05,128,3.0994415283203125e-05,32
list_many_duplicates_32.txt,1,0.08340597152709961,123,0.00014901161193847656,146,5.1021575927734375e-05,152,0.00015282630920410156,496,8.821487426757812e-05,223,7.104873657226562e-05,263,7.104873657226562e-05,121,5.698204040527344e-05,496,3.719329833984375e-05,186,5.6743621826171875e-05,128,3.2901763916015625e-05,32
list_many_duplicates_32.txt,10,0.07878518104553223,123,0.0001850128173828125,146,4.38690185546875e-05,152,0.00023984909057617188,496,7.82012939453125e-05,223,6.29425048828125e-05,263,6.198883056640625e-05,121,5.1021575927734375e-05,496,3.314018249511719e-05,186,4.982948303222656e-05,128,2.8848648071289062e-05,32
list_reversed_256.txt,0.001,0.07277584075927734,1,0.0010769367218017578,4437,0.0010559558868408203,8550,0.0011022090911865234,2963,0.001055002212524414,2909,0.0010361671447753906,3688,0.0005388259887695312,1024,0.00104522705078125,10904,0.0005660057067871094,2817,0.0005440711975097656,1536,0.0002498626708984375,256
list_reversed_256.txt,0.01,0.06963992118835449,1,0.005433797836303711,32640,0.003692150115966797,32640,0.009485006332397461,32640,0.0009248256683349609,3106,0.008033990859985352,32895,0.00047516822814941406,1024,0.0027637481689453125,32640,0.0005421638488769531,2817,0.0004742145538330078,1536,0.00022101402282714844,256
list_reversed_256.txt,0.1,0.15165328979492188,2,0.005380868911743164,32640,0.0036520957946777344,32640,0.00940084457397461,32640,0.000926971435546875,3106,0.008191108703613281,32895,0.0004749298095703125,1024,0.0025992393493652344,32640,0.00049591064453125,2817,0.0004711151123046875,1536,0.00021886825561523438,256
list_reversed_256.txt,1,1.051232099533081,16,0.006063222885131836,32640,0.003511190414428711,32640,0.012264013290405273,32640,0.001306772232055664,3106,0.010732889175415039,32895,0.0005519390106201172,1024,0.0030052661895751953,32640,0.0005769729614257812,2817,0.0005550384521484375,1536,0.00026106834411621094,256
list_reversed_256.txt,10,10.04051399230957,155,0.005514860153198242,32640,0.004548072814941406,32640,0.010757207870483398,32640,0.0009038448333740234,3106,0.00909280776977539,32895,0.0005359649658203125,1024,0.0029447078704833984,32640,0.0005743503570556641,2817,0.000553131103515625,1536,0.00026106834411621094,256
list_nearly_sorted_64.txt,0.001,0.00545811653137207,1,0.0004012584686279297,899,0.0009357929229736328,899,0.0004899501800537109,2016,0.0002238750457763672,590,5.888938903808594e-05,239,0.000141143798828125,275,0.00020384788513183594,2016,8.702278137207031e-05,445,9.799003601074219e-05,256,6.699562072753906e-05,64
list_nearly_sorted_64.txt,0.01,0.014703750610351562,3,0.00038886070251464844,899,0.00019812583923339844,899,0.0004937648773193359,2016,0.00022292137145996094,590,6.103515625e-05,239,0.00014090538024902344,275,0.00020599365234375,2016,8.702278137207031e-05,445,9.703636169433594e-05,256,6.604194641113281e-05,64
list_nearly_sorted_64.txt,0.1,0.14016103744506836,16,0.000370025634765625,899,0.0001990795135498047,899,0.0004911422729492188,2016,0.00022292137145996094,590,5.91278076171875e-05,239,0.00014066696166992188,275,0.00020384788513183594,2016,9.012222290039062e-05,445,9.799003601074219e-05,256,6.604194641113281e-05,64
list_nearly_sorted_64.txt,1,0.7776546478271484,310,0.0005660057067871094,899,0.00024509429931640625,899,0.0005309581756591797,2016,0.0002319812774658203,590,6.079673767089844e-05,239,0.00014209747314453125,275,0.0002067089080810547,2016,8.797645568847656e-05,445,0.00010204315185546875,256,6.866455078125e-05,64
list_nearly_sorted_64.txt,10,0.73974609375,310,0.0003578662872314453,899,0.00019812583923339844,899,0.0005137920379638672,2016,0.00022912025451660156,590,6.079673767089844e-05,239,0.00014209747314453125,275,0.00020694732666015625,2016,8.916854858398438e-05,445,0.00010275840759277344,256,6.890296936035156e-05,64
list_many_duplicates_8.txt,0.001,0.0015790462493896484,8,0.0001289844512939453,21,1.5020370483398438e-05,18,1.1205673217773438e-05,28,1.6927719116210938e-05,27,5.245208740234375e-06,16,1.71661376953125e-05,17,6.9141387939453125e-06,28,5.9604644775390625e-06,21,1.3113021850585938e-05,16,1.0967254638671875e-05,8
list_many_duplicates_8.txt,0.01,0.002187013626098633,16,9.894371032714844e-05,21,1.5020370483398438e-05,18,1.0967254638671875e-05,28,1.621246337890625e-05,27,6.198883056640625e-06,16,1.6927719116210938e-05,17,6.9141387939453125e-06,28,6.198883056640625e-06,21,1.3828277587890625e-05,16,1.0967254638671875e-05,8
list_many_duplicates_8.txt,0.1,0.0022292137145996094,16,0.00011181831359863281,21,1.5020370483398438e-05,18,1.1920928955078125e-05,28,1.6927719116210938e-05,27,5.9604644775390625e-06,16,1.811981201171875e-05,17,7.867813110351562e-06,28,5.7220458984375e-06,21,1.2874603271484375e-05,16,1.1920928955078125e-05,8
list_many_duplicates_8.txt,1,0.0022399425506591797,16,9.417533874511719e-05,21,1.52587890625e-05,18,1.1920928955078125e-05,28,1.6927719116210938e-05,27,6.198883056640625e-06,16,1.621246337890625e-05,17,7.867813110351562e-06,28,5.7220458984375e-06,21,1.3113021850585938e-05,16,1.1920928955078125e-05,8
list_many_duplicates_8.txt,10,0.0022017955780029297,16,9.799003601074219e-05,21,1.4781951904296875e-05,18,1.1920928955078125e-05,28,1.5974044799804688e-05,27,6.9141387939453125e-06,16,1.6927719116210938e-05,17,7.867813110351562e-06,28,7.152557373046875e-06,21,1.3828277587890625e-05,16,1.1920928955078125e-05,8
list_sorted_16.txt,0.001,0.0016031265258789062,3,0.00012302398681640625,120,4.1961669921875e-05,120,3.0994415283203125e-05,120,4.00543212890625e-05,85,4.0531158447265625e-06,15,2.6702880859375e-05,32,1.7881393432617188e-05,120,9.059906005859375e-06,49,3.1948089599609375e-05,64,1.8835067749023438e-05,16
list_sorted_16.txt,0.01,0.01043391227722168,43,0.0001499652862548828,120,4.1961669921875e-05,120,3.1948089599609375e-05,120,4.124641418457031e-05,85,4.0531158447265625e-06,15,3.0040740966796875e-05,32,1.8835067749023438e-05,120,9.298324584960938e-06,49,3.409385681152344e-05,64,2.002716064453125e-05,16
list_sorted_16.txt,0.1,0.010336875915527344,43,0.00020599365234375,120,4.38690185546875e-05,120,3.1948089599609375e-05,120,4.100799560546875e-05,85,5.0067901611328125e-06,15,2.8848648071289062e-05,32,1.9311904907226562e-05,120,1.0013580322265625e-05,49,3.3855438232421875e-05,64,1.9073486328125e-05,16
list_sorted_16.txt,1,0.010364055633544922,43,0.0001380443572998047,120,4.315376281738281e-05,120,3.314018249511719e-05,120,4.1961669921875e-05,85,3.814697265625e-06,15,2.9802322387695312e-05,32,1.9311904907226562e-05,120,9.298324584960938e-06,49,3.504753112792969e-05,64,2.09808349609375e-05,16
list_sorted_16.txt,10,0.010260343551635742,43,0.00014734268188476562,120,4.291534423828125e-05,120,3.2901763916015625e-05,120,4.220008850097656e-05,85,4.0531158447265625e-06,15,3.0040740966796875e-05,32,1.7881393432617188e-05,120,8.821487426757812e-06,49,3.504753112792969e-05,64,8.487701416015625e-05,16
list_nearly_sorted_512.txt,0.001,0.008512020111083984,0,0.0010647773742675781,4449,0.0010638236999511719,5990,0.001055002212524414,2878,0.001039266586303711,2720,0.0010323524475097656,3714,0.001416921615600586,3194,0.0010807514190673828,11500,0.0010602474212646484,4492,0.0010461807250976562,2838,0.0005350112915039062,512
list_nearly_sorted_512.txt,0.01,0.30802202224731445,1,0.0018718242645263672,6886,0.0012409687042236328,6886,0.010104656219482422,35073,0.002820253372192383,7890,0.004848003387451172,16820,0.0015480518341064453,3588,0.010121822357177734,109288,0.0018970966339111328,7690,0.0011248588562011719,3072,0.0005738735198974609,512
list_nearly_sorted_512.txt,0.1,0.3001840114593506,1,0.0018579959869384766,6886,0.0011951923370361328,6886,0.03275179862976074,130816,0.0027871131896972656,7890,0.004723787307739258,16820,0.0014679431915283203,3588,0.012775897979736328,130816,0.0017910003662109375,7690,0.0011200904846191406,3072,0.0005617141723632812,512
list_nearly_sorted_512.txt,1,1.188467025756836,4,0.0018301010131835938,6886,0.0012166500091552734,6886,0.035370826721191406,130816,0.00286102294921875,7890,0.005136966705322266,16820,0.001481771469116211,3588,0.012139081954956055,130816,0.0018668174743652344,7690,0.0011577606201171875,3072,0.0005581378936767578,512
list_nearly_sorted_512.txt,10,10.129505157470703,37,0.0016169548034667969,6886,0.0011861324310302734,6886,0.0313410758972168,130816,0.0023119449615478516,7890,0.004147768020629883,16820,0.0011589527130126953,3588,0.009886980056762695,130816,0.0015139579772949219,7690,0.0010249614715576172,3072,0.0005538463592529297,512
list_nearly_sorted_128.txt,0.001,0.02166914939880371,1,0.0007238388061523438,1951,0.0004017353057861328,1951,0.001027822494506836,4904,0.0006592273712158203,1453,0.000263214111328125,1177,0.0002570152282714844,635,0.0006568431854248047,8128,0.00020194053649902344,1155,0.00023293495178222656,768,0.000125885009765625,128
list_nearly_sorted_128.txt,0.01,0.01915287971496582,1,0.0007610321044921875,1951,0.0003199577331542969,1951,0.0018887519836425781,8128,0.000492095947265625,1453,0.0002732276916503906,1177,0.00044274330139160156,635,0.0006749629974365234,8128,0.000308990478515625,1155,0.00044608116149902344,768,0.00010800361633300781,128
list_nearly_sorted_128.txt,0.1,0.11493825912475586,7,0.0005908012390136719,1951,0.0002961158752441406,1951,0.0016601085662841797,8128,0.00043964385986328125,1453,0.00026297569274902344,1177,0.00025391578674316406,635,0.0006299018859863281,8128,0.00019598007202148438,1155,0.00022792816162109375,768,0.00010704994201660156,128
list_nearly_sorted_128.txt,1,1.013408899307251,61,0.0005409717559814453,1951,0.00029206275939941406,1951,0.0017008781433105469,8128,0.0005190372467041016,1453,0.00026416778564453125,1177,0.0002498626708984375,635,0.0006220340728759766,8128,0.00019407272338867188,1155,0.00023317337036132812,768,0.00010991096496582031,128
list_nearly_sorted_128.txt,10,5.752833843231201,726,0.0005838871002197266,1951,0.0004127025604248047,1951,0.0017039775848388672,8128,0.00043010711669921875,1453,0.0002570152282714844,1177,0.00024509429931640625,635,0.0009090900421142578,8128,0.0003509521484375,1155,0.0004050731658935547,768,0.00010704994201660156,128
list_random_256.txt,0.001,0.06573891639709473,1,0.0005860328674316406,1888,0.0003249645233154297,1888,0.0010280609130859375,3753,0.001001119613647461,3317,0.0010259151458740234,4495,0.0008611679077148438,1722,0.0010840892791748047,12740,0.0009729862213134766,3536,0.0006310939788818359,1536,0.00020503997802734375,256
list_random_256.txt,0.01,0.06586885452270508,1,0.0005748271942138672,1888,0.00044417381286621094,1888,0.009078025817871094,32640,0.0009801387786865234,3317,0.003970146179199219,16744,0.0006189346313476562,1722,0.002404928207397461,32640,0.0006542205810546875,3536,0.0005669593811035156,1536,0.00021004676818847656,256
list_random_256.txt,0.1,0.13599109649658203,2,0.0014579296112060547,1888,0.0009579658508300781,1888,0.014499664306640625,32640,0.0016698837280273438,3317,0.004629850387573242,16744,0.0007297992706298828,1722,0.045716047286987305,32640,0.0009670257568359375,3536,0.0005850791931152344,1536,0.0003559589385986328,256
list_random_256.txt,1,1.047072172164917,13,0.0005509853363037109,1888,0.0003466606140136719,1888,0.008898019790649414,32640,0.0011546611785888672,3317,0.004311084747314453,16744,0.0008139610290527344,1722,0.0025930404663085938,32640,0.0007050037384033203,3536,0.0004889965057373047,1536,0.00023031234741210938,256
list_random_256.txt,10,10.053842782974243,153,0.0008387565612792969,1888,0.0005009174346923828,1888,0.009949207305908203,32640,0.0010259151458740234,3317,0.004163980484008789,16744,0.0006039142608642578,1722,0.002777099609375,32640,0.0006570816040039062,3536,0.0004570484161376953,1536,0.00021696090698242188,256
list_few_duplicates_64.txt,0.001,0.0054509639739990234,1,0.00043487548828125,350,8.797645568847656e-05,325,0.0004937648773193359,2016,0.00017714500427246094,573,0.000202178955078125,926,0.0001239776611328125,304,0.0001671314239501953,2016,0.00014781951904296875,621,8.130073547363281e-05,256,5.3882598876953125e-05,64
list_few_duplicates_64.txt,0.01,0.014697074890136719,3,0.0002009868621826172,350,8.606910705566406e-05,325,0.000560760498046875,2016,0.00021505355834960938,573,0.000247955322265625,926,0.0001499652862548828,304,0.00020384788513183594,2016,0.00013709068298339844,621,9.703636169433594e-05,256,6.723403930664062e-05,64
list_few_duplicates_64.txt,0.1,0.1017007827758789,24,0.00017213821411132812,350,0.00010085105895996094,325,0.0005841255187988281,2016,0.0001800060272216797,573,0.00026106834411621094,926,0.00012803077697753906,304,0.00016999244689941406,2016,0.00011491775512695312,621,8.177757263183594e-05,256,5.507469177246094e-05,64
list_few_duplicates_64.txt,1,0.6736788749694824,309,0.00038909912109375,350,0.00011396408081054688,325,0.0005419254302978516,2016,0.00017881393432617188,573,0.0002110004425048828,926,0.0001251697540283203,304,0.00016617774963378906,2016,0.0001862049102783203,621,8.296966552734375e-05,256,5.6743621826171875e-05,64
list_few_duplicates_64.txt,10,0.6444039344787598,309,0.0003008842468261719,350,0.00011801719665527344,325,0.0005769729614257812,2016,0.0001800060272216797,573,0.0005109310150146484,926,0.0001418590545654297,304,0.00016880035400390625,2016,0.00015306472778320312,621,0.00014901161193847656,256,8.082389831542969e-05,64
list_reversed_512.txt,0.001,0.2644460201263428,1,0.0010569095611572266,6565,0.0010309219360351562,9045,0.0010249614715576172,3245,0.0010256767272949219,3643,0.0011169910430908203,2287,0.0013942718505859375,1984,0.0011229515075683594,8056,0.0010449886322021484,4068,0.0009510517120361328,3072,0.0005359649658203125,512
list_reversed_512.txt,0.01,0.2625110149383545,1,0.010093212127685547,56896,0.01010894775390625,90630,0.010075092315673828,29083,0.0023169517517089844,7203,0.010280847549438477,30303,0.0011970996856689453,2304,0.010107755661010742,105165,0.001753091812133789,6401,0.0010631084442138672,3072,0.0004911422729492188,512
list_reversed_512.txt,0.1,0.3783149719238281,1,0.028109073638916016,130816,0.018780231475830078,130816,0.0487668514251709,130816,0.0024499893188476562,7203,0.04182004928588867,131327,0.0012531280517578125,2304,0.01277613639831543,130816,0.001399993896484375,6401,0.0011451244354248047,3072,0.0005481243133544922,512
list_reversed_512.txt,1,1.2532892227172852,4,0.027105093002319336,130816,0.018400907516479492,130816,0.05180621147155762,130816,0.002476930618286133,7203,0.03957986831665039,131327,0.0011680126190185547,2304,0.012643098831176758,130816,0.0014090538024902344,6401,0.0011491775512695312,3072,0.0005578994750976562,512
list_reversed_512.txt,10,10.07259225845337,35,0.021353960037231445,130816,0.015427112579345703,130816,0.046376943588256836,130816,0.002035856246948242,7203,0.034085750579833984,131327,0.0009839534759521484,2304,0.010774850845336914,130816,0.0011811256408691406,6401,0.0009548664093017578,3072,0.0004658699035644531,512
list_sorted_8.txt,0.001,0.0016341209411621094,9,0.00013327598571777344,28,3.2901763916015625e-05,28,8.821487426757812e-06,28,6.103515625e-05,27,1.9073486328125e-06,7,1.4066696166992188e-05,12,6.9141387939453125e-06,28,4.0531158447265625e-06,17,1.2159347534179688e-05,16,1.0967254638671875e-05,8
list_sorted_8.txt,0.01,0.0016679763793945312,14,0.0001518726348876953,28,1.71661376953125e-05,28,9.059906005859375e-06,28,1.6927719116210938e-05,27,2.1457672119140625e-06,7,1.2874603271484375e-05,12,6.9141387939453125e-06,28,5.245208740234375e-06,17,1.0967254638671875e-05,16,1.0013580322265625e-05,8
list_sorted_8.txt,0.1,0.0019698143005371094,14,0.00015401840209960938,28,5.316734313964844e-05,28,8.821487426757812e-06,28,3.886222839355469e-05,27,2.1457672119140625e-06,7,1.2874603271484375e-05,12,7.152557373046875e-06,28,3.814697265625e-06,17,2.7894973754882812e-05,16,3.1948089599609375e-05,8
