algorithm,list_size,time,comparisons,spearman,classification_error,min_time,relative_overhead
heap_sort,32,6.29425048828125e-05,232,0.1021100917431192,30,2.8848648071289062e-05,118.18181818181816
merge_sort,32,5.3882598876953125e-05,118,0.1021100917431192,30,2.8848648071289062e-05,86.77685950413223
corsort,32,0.0753400325775146,118,0.251008434176751,32,2.8848648071289062e-05,261056.19834710727
multizip_sort,32,0.0001330375671386,149,0.251008434176751,32,2.8848648071289062e-05,361.1570247931392
quick_sort,32,3.790855407714844e-05,151,0.251008434176751,32,2.8848648071289062e-05,31.404958677685958
heap_sort,32,0.0001289844512939,228,0.251008434176751,32,2.8848648071289062e-05,347.1074380163718
merge_sort,32,5.412101745605469e-05,124,0.251008434176751,32,2.8848648071289062e-05,87.60330578512396
corsort,32,0.074808120727539,116,0.2012474775270591,30,2.8848648071289062e-05,259212.39669421467
multizip_sort,32,0.0002062320709228,183,0.2012474775270591,30,2.8848648071289062e-05,614.8760330576725
quick_sort,32,0.0001142024993896,212,0.2012474775270591,30,2.8848648071289062e-05,295.8677685948734
heap_sort,32,7.915496826171875e-05,220,0.2012474775270591,30,2.8848648071289062e-05,174.3801652892562
merge_sort,32,7.724761962890625e-05,122,0.2012474775270591,30,2.8848648071289062e-05,167.7685950413223
corsort,32,0.0907990932464599,128,0.1073591484676087,32,2.8848648071289062e-05,314642.9752066114
multizip_sort,32,0.0001921653747558,161,0.1073591484676087,32,2.8848648071289062e-05,566.115702479133
quick_sort,32,4.291534423828125e-05,160,0.1073591484676087,32,2.8848648071289062e-05,48.76033057851239
heap_sort,32,6.508827209472656e-05,224,0.1073591484676087,32,2.8848648071289062e-05,125.61983471074379
merge_sort,32,5.817413330078125e-05,123,0.1073591484676087,32,2.8848648071289062e-05,101.65289256198346
corsort,32,0.0787746906280517,127,-0.1581941640668012,31,2.8848648071289062e-05,272961.9834710742
multizip_sort,32,0.0001280307769775,122,-0.1581941640668012,31,2.8848648071289062e-05,343.80165289242666
quick_sort,32,3.4809112548828125e-05,130,-0.1581941640668012,31,2.8848648071289062e-05,20.661157024793386
heap_sort,32,6.103515625e-05,223,-0.1581941640668012,31,2.8848648071289062e-05,111.5702479338843
merge_sort,32,5.3882598876953125e-05,120,-0.1581941640668012,31,2.8848648071289062e-05,86.77685950413223
corsort,32,0.0712659358978271,118,-0.3861386138613862,32,2.8848648071289062e-05,246933.88429752053
multizip_sort,32,0.0001258850097656,156,-0.3861386138613862,32,2.8848648071289062e-05,336.36363636354974
quick_sort,32,9.393692016601562e-05,154,-0.3861386138613862,32,2.8848648071289062e-05,225.6198347107438
heap_sort,32,5.817413330078125e-05,227,-0.3861386138613862,32,2.8848648071289062e-05,101.65289256198346
merge_sort,32,5.197525024414063e-05,123,-0.3861386138613862,32,2.8848648071289062e-05,80.16528925619836
corsort,32,0.0766470432281494,129,0.1658102404110846,28,2.8848648071289062e-05,265586.77685950405
multizip_sort,32,0.0001959800720214,157,0.1658102404110846,28,2.8848648071289062e-05,579.3388429749141
quick_sort,32,4.029273986816406e-05,165,0.1658102404110846,28,2.8848648071289062e-05,39.66942148760331
heap_sort,32,5.888938903808594e-05,229,0.1658102404110846,28,2.8848648071289062e-05,104.13223140495869
merge_sort,32,5.316734313964844e-05,122,0.1658102404110846,28,2.8848648071289062e-05,84.29752066115704
corsort,32,0.0732491016387939,122,-0.0813761467889908,32,2.8848648071289062e-05,253808.26446280975
multizip_sort,32,0.0001521110534667,119,-0.0813761467889908,32,2.8848648071289062e-05,427.27272727239153
quick_sort,32,3.0994415283203125e-05,120,-0.0813761467889908,32,2.8848648071289062e-05,7.438016528925617
heap_sort,32,5.602836608886719e-05,221,-0.0813761467889908,32,2.8848648071289062e-05,94.21487603305785
merge_sort,32,5.1021575927734375e-05,122,-0.0813761467889908,32,2.8848648071289062e-05,76.85950413223142
corsort,32,0.0718319416046142,122,0.0759215110948102,32,2.8848648071289062e-05,248895.86776859488
multizip_sort,32,0.0001239776611328,143,0.0759215110948102,32,2.8848648071289062e-05,329.75206611565915
quick_sort,32,3.218650817871094e-05,144,0.0759215110948102,32,2.8848648071289062e-05,11.570247933884303
heap_sort,32,5.602836608886719e-05,227,0.0759215110948102,32,2.8848648071289062e-05,94.21487603305785
merge_sort,32,5.197525024414063e-05,123,0.0759215110948102,32,2.8848648071289062e-05,80.16528925619836
corsort,32,0.0701737403869628,123,0.1494316098276494,32,2.8848648071289062e-05,243147.93388429715
multizip_sort,32,0.000119924545288,123,0.1494316098276494,32,2.8848648071289062e-05,315.70247933854506
quick_sort,32,3.0994415283203125e-05,125,0.1494316098276494,32,2.8848648071289062e-05,7.438016528925617
heap_sort,32,9.012222290039062e-05,226,0.1494316098276494,32,2.8848648071289062e-05,212.39669421487602
merge_sort,32,7.295608520507812e-05,123,0.1494316098276494,32,2.8848648071289062e-05,152.89256198347107
corsort,32,0.0713279247283935,122,0.2446359801943884,32,2.8848648071289062e-05,247148.7603305783
multizip_sort,32,0.0001192092895507,131,0.2446359801943884,32,2.8848648071289062e-05,313.22314049558616
quick_sort,32,3.0994415283203125e-05,128,0.2446359801943884,32,2.8848648071289062e-05,7.438016528925617
heap_sort,32,5.888938903808594e-05,228,0.2446359801943884,32,2.8848648071289062e-05,104.13223140495869
merge_sort,32,5.1021575927734375e-05,118,0.2446359801943884,32,2.8848648071289062e-05,76.85950413223142
corsort,32,0.0707330703735351,125,0.056788990825688,29,2.8848648071289062e-05,245086.77685950394
multizip_sort,32,0.0003998279571533,154,0.056788990825688,29,2.8848648071289062e-05,1285.95041322307
quick_sort,32,3.0040740966796875e-05,148,0.056788990825688,29,2.8848648071289062e-05,4.132231404958686
heap_sort,32,5.793571472167969e-05,228,0.056788990825688,29,2.8848648071289062e-05,100.82644628099176
merge_sort,32,7.486343383789062e-05,121,0.056788990825688,29,2.8848648071289062e-05,159.50413223140492
corsort,32,0.0696611404418945,118,-0.0674610449129239,32,2.8848648071289062e-05,241371.0743801652
multizip_sort,32,0.000119924545288,120,-0.0674610449129239,32,2.8848648071289062e-05,315.70247933854506
quick_sort,32,3.2901763916015625e-05,126,-0.0674610449129239,32,2.8848648071289062e-05,14.049586776859503
heap_sort,32,5.602836608886719e-05,215,-0.0674610449129239,32,2.8848648071289062e-05,94.21487603305785
merge_sort,32,5.316734313964844e-05,123,-0.0674610449129239,32,2.8848648071289062e-05,84.29752066115704
corsort,32,0.0726180076599121,127,-0.0973954512105649,31,2.8848648071289062e-05,251620.66115702473
multizip_sort,32,0.0004363059997558,150,-0.0973954512105649,31,2.8848648071289062e-05,1412.3966942146703
quick_sort,32,3.218650817871094e-05,154,-0.0973954512105649,31,2.8848648071289062e-05,11.570247933884303
heap_sort,32,5.5789947509765625e-05,223,-0.0973954512105649,31,2.8848648071289062e-05,93.38842975206612
merge_sort,32,0.0001039505004882,123,-0.0973954512105649,31,2.8848648071289062e-05,260.33057851211504
corsort,32,0.0711417198181152,120,0.1011555392516507,31,2.8848648071289062e-05,246503.30578512384
multizip_sort,32,0.0001139640808105,120,0.1011555392516507,31,2.8848648071289062e-05,295.0413223138871
quick_sort,32,3.0994415283203125e-05,123,0.1011555392516507,31,2.8848648071289062e-05,7.438016528925617
heap_sort,32,5.793571472167969e-05,229,0.1011555392516507,31,2.8848648071289062e-05,100.82644628099176
merge_sort,32,4.982948303222656e-05,121,0.1011555392516507,31,2.8848648071289062e-05,72.72727272727273
corsort,32,0.0713016986846923,117,0.1089108910891089,30,2.8848648071289062e-05,247057.8512396691
multizip_sort,32,0.0001919269561767,151,0.1089108910891089,30,2.8848648071289062e-05,565.2892561981467
quick_sort,32,3.790855407714844e-05,151,0.1089108910891089,30,2.8848648071289062e-05,31.404958677685958
heap_sort,32,5.793571472167969e-05,219,0.1089108910891089,30,2.8848648071289062e-05,100.82644628099176
merge_sort,32,5.292892456054688e-05,119,0.1089108910891089,30,2.8848648071289062e-05,83.47107438016532
corsort,32,0.0717411041259765,119,-0.2569750367107195,30,2.8848648071289062e-05,248580.99173553695
multizip_sort,32,0.0001230239868164,163,-0.2569750367107195,30,2.8848648071289062e-05,326.4462809917139
quick_sort,32,3.1948089599609375e-05,132,-0.2569750367107195,30,2.8848648071289062e-05,10.743801652892571
heap_sort,32,5.5789947509765625e-05,225,-0.2569750367107195,30,2.8848648071289062e-05,93.38842975206612
merge_sort,32,5.197525024414063e-05,123,-0.2569750367107195,30,2.8848648071289062e-05,80.16528925619836
corsort,32,0.0681500434875488,120,0.1253906968192682,30,2.8848648071289062e-05,236133.05785123957
multizip_sort,32,0.0002260208129882,191,0.1253906968192682,30,2.8848648071289062e-05,683.4710743798836
quick_sort,32,3.62396240234375e-05,198,0.1253906968192682,30,2.8848648071289062e-05,25.619834710743806
heap_sort,32,0.0001022815704345,230,0.1253906968192682,30,2.8848648071289062e-05,254.54545454521082
merge_sort,32,5.316734313964844e-05,128,0.1253906968192682,30,2.8848648071289062e-05,84.29752066115704
corsort,32,0.0741238594055175,123,-0.0985140341221793,29,2.8848648071289062e-05,256840.49586776833
multizip_sort,32,0.0001378059387207,150,-0.0985140341221793,29,2.8848648071289062e-05,377.68595041321237
quick_sort,32,2.8848648071289062e-05,150,-0.0985140341221793,29,2.8848648071289062e-05,0.0
heap_sort,32,5.91278076171875e-05,229,-0.0985140341221793,29,2.8848648071289062e-05,104.95867768595039
merge_sort,32,5.197525024414063e-05,126,-0.0985140341221793,29,2.8848648071289062e-05,80.16528925619836
corsort,32,0.0701026916503906,120,-0.2128576669112252,31,2.8848648071289062e-05,242901.6528925619
multizip_sort,32,0.0001308917999267,177,-0.2128576669112252,31,2.8848648071289062e-05,353.7190082642624
quick_sort,32,3.5762786865234375e-05,152,-0.2128576669112252,31,2.8848648071289062e-05,23.96694214876034
heap_sort,32,5.5789947509765625e-05,218,-0.2128576669112252,31,2.8848648071289062e-05,93.38842975206612
merge_sort,32,5.197525024414063e-05,121,-0.2128576669112252,31,2.8848648071289062e-05,80.16528925619836
corsort,32,0.0725839138031005,121,-0.3485515218188486,32,2.8848648071289062e-05,251502.4793388427
multizip_sort,32,0.0001218318939208,160,-0.3485515218188486,32,2.8848648071289062e-05,322.31404958643566
quick_sort,32,3.1948089599609375e-05,162,-0.3485515218188486,32,2.8848648071289062e-05,10.743801652892571
heap_sort,32,5.602836608886719e-05,225,-0.3485515218188486,32,2.8848648071289062e-05,94.21487603305785
merge_sort,32,5.197525024414063e-05,120,-0.3485515218188486,32,2.8848648071289062e-05,80.16528925619836
corsort,32,0.0711419582366943,121,0.1028063096111518,32,2.8848648071289062e-05,246504.1322314048
multizip_sort,32,0.0001509189605712,135,0.1028063096111518,32,2.8848648071289062e-05,423.1404958674599
quick_sort,32,2.9087066650390625e-05,121,0.1028063096111518,32,2.8848648071289062e-05,0.8264462809917328
heap_sort,32,5.888938903808594e-05,230,0.1028063096111518,32,2.8848648071289062e-05,104.13223140495869
merge_sort,32,5.197525024414063e-05,120,0.1028063096111518,32,2.8848648071289062e-05,80.16528925619836
corsort,32,0.0720019340515136,121,-0.1468646864686469,32,2.8848648071289062e-05,249485.1239669419
multizip_sort,32,0.0001239776611328,133,-0.1468646864686469,32,2.8848648071289062e-05,329.75206611565915
quick_sort,32,3.409385681152344e-05,129,-0.1468646864686469,32,2.8848648071289062e-05,18.181818181818187
heap_sort,32,5.602836608886719e-05,223,-0.1468646864686469,32,2.8848648071289062e-05,94.21487603305785
merge_sort,32,5.1021575927734375e-05,125,-0.1468646864686469,32,2.8848648071289062e-05,76.85950413223142
corsort,32,0.0688419342041015,120,-0.3208845659754083,30,2.8848648071289062e-05,238531.40495867748
multizip_sort,32,0.0003111362457275,132,-0.3208845659754083,30,2.8848648071289062e-05,978.5123966940795
quick_sort,32,5.888938903808594e-05,130,-0.3208845659754083,30,2.8848648071289062e-05,104.13223140495869
heap_sort,32,5.3882598876953125e-05,217,-0.3208845659754083,30,2.8848648071289062e-05,86.77685950413223
merge_sort,32,5.1021575927734375e-05,120,-0.3208845659754083,30,2.8848648071289062e-05,76.85950413223142
corsort,32,0.0711333751678466,120,0.2352670349907919,30,2.8848648071289062e-05,246474.38016528895
multizip_sort,32,0.0001261234283447,140,0.2352670349907919,30,2.8848648071289062e-05,337.190082644536
quick_sort,32,3.790855407714844e-05,168,0.2352670349907919,30,2.8848648071289062e-05,31.404958677685958
heap_sort,32,5.674362182617188e-05,222,0.2352670349907919,30,2.8848648071289062e-05,96.69421487603309
merge_sort,32,5.1021575927734375e-05,120,0.2352670349907919,30,2.8848648071289062e-05,76.85950413223142
corsort,32,0.0730040073394775,125,-0.3630526508897449,31,2.8848648071289062e-05,252958.67768595027
multizip_sort,32,0.0002591609954833,129,-0.3630526508897449,31,2.8848648071289062e-05,798.3471074376754
quick_sort,32,3.0994415283203125e-05,136,-0.3630526508897449,31,2.8848648071289062e-05,7.438016528925617
heap_sort,32,5.698204040527344e-05,224,-0.3630526508897449,31,2.8848648071289062e-05,97.5206611570248
merge_sort,32,5.197525024414063e-05,125,-0.3630526508897449,31,2.8848648071289062e-05,80.16528925619836
corsort,32,0.0686349868774414,119,-0.0546688680975967,29,2.8848648071289062e-05,237814.04958677685
multizip_sort,32,0.0001189708709716,125,-0.0546688680975967,29,2.8848648071289062e-05,312.3966942145998
quick_sort,32,3.2901763916015625e-05,137,-0.0546688680975967,29,2.8848648071289062e-05,14.049586776859503
heap_sort,32,5.602836608886719e-05,220,-0.0546688680975967,29,2.8848648071289062e-05,94.21487603305785
merge_sort,32,5.197525024414063e-05,124,-0.0546688680975967,29,2.8848648071289062e-05,80.16528925619836
corsort,32,0.0735270977020263,119,-0.0287050623624357,30,2.8848648071289062e-05,254771.90082644607
multizip_sort,32,0.0001430511474609,195,-0.0287050623624357,30,2.8848648071289062e-05,395.86776859491135
quick_sort,32,3.886222839355469e-05,200,-0.0287050623624357,30,2.8848648071289062e-05,34.71074380165289
heap_sort,32,6.103515625e-05,218,-0.0287050623624357,30,2.8848648071289062e-05,111.5702479338843
merge_sort,32,5.602836608886719e-05,124,-0.0287050623624357,30,2.8848648071289062e-05,94.21487603305785
corsort,32,0.0757369995117187,118,0.1645871559633027,31,2.8848648071289062e-05,262432.23140495847
multizip_sort,32,0.0001978874206542,137,0.1645871559633027,31,2.8848648071289062e-05,585.9504132228046
quick_sort,32,3.719329833984375e-05,139,0.1645871559633027,31,2.8848648071289062e-05,28.925619834710737
heap_sort,32,6.079673767089844e-05,224,0.1645871559633027,31,2.8848648071289062e-05,110.74380165289254
merge_sort,32,5.292892456054688e-05,124,0.1645871559633027,31,2.8848648071289062e-05,83.47107438016532
corsort,32,0.0757722854614257,121,0.2561467889908256,32,2.8848648071289062e-05,262554.5454545452
multizip_sort,32,0.0001301765441894,123,0.2561467889908256,32,2.8848648071289062e-05,351.23966942130346
quick_sort,32,3.600120544433594e-05,130,0.2561467889908256,32,2.8848648071289062e-05,24.79338842975207
heap_sort,32,5.7697296142578125e-05,224,0.2561467889908256,32,2.8848648071289062e-05,100.0
merge_sort,32,5.292892456054688e-05,119,0.2561467889908256,32,2.8848648071289062e-05,83.47107438016532
corsort,32,0.0848908424377441,123,0.1831773986424509,31,2.8848648071289062e-05,294162.8099173552
multizip_sort,32,0.0001459121704101,150,0.1831773986424509,31,2.8848648071289062e-05,405.7851239667472
quick_sort,32,4.1961669921875e-05,153,0.1831773986424509,31,2.8848648071289062e-05,45.45454545454546
heap_sort,32,6.985664367675781e-05,223,0.1831773986424509,31,2.8848648071289062e-05,142.14876033057854
merge_sort,32,6.103515625e-05,119,0.1831773986424509,31,2.8848648071289062e-05,111.5702479338843
corsort,32,0.0755538940429687,122,0.1005683901723505,30,2.8848648071289062e-05,261797.52066115683
multizip_sort,32,0.0001347064971923,147,0.1005683901723505,30,2.8848648071289062e-05,366.94214876004355
quick_sort,32,3.910064697265625e-05,149,0.1005683901723505,30,2.8848648071289062e-05,35.53719008264462
heap_sort,32,6.222724914550781e-05,227,0.1005683901723505,30,2.8848648071289062e-05,115.70247933884299
merge_sort,32,5.3882598876953125e-05,122,0.1005683901723505,30,2.8848648071289062e-05,86.77685950413223
corsort,32,0.1193370819091796,117,0.0039471268588213,28,2.8848648071289062e-05,413566.11570247903
multizip_sort,32,0.0001499652862548,128,0.0039471268588213,28,2.8848648071289062e-05,419.8347107435146
quick_sort,32,3.910064697265625e-05,129,0.0039471268588213,28,2.8848648071289062e-05,35.53719008264462
heap_sort,32,6.914138793945312e-05,224,0.0039471268588213,28,2.8848648071289062e-05,139.6694214876033
merge_sort,32,6.413459777832031e-05,122,0.0039471268588213,28,2.8848648071289062e-05,122.31404958677685
corsort,32,0.0776078701019287,122,0.1295617091509261,31,2.8848648071289062e-05,268917.3553719008
multizip_sort,32,0.0001149177551269,125,0.1295617091509261,31,2.8848648071289062e-05,298.3471074378324
quick_sort,32,2.9802322387695312e-05,126,0.1295617091509261,31,2.8848648071289062e-05,3.305785123966931
heap_sort,32,5.7220458984375e-05,228,0.1295617091509261,31,2.8848648071289062e-05,98.34710743801654
merge_sort,32,5.030632019042969e-05,123,0.1295617091509261,31,2.8848648071289062e-05,74.3801652892562
corsort,64,0.6117079257965088,307,0.0286054554199207,64,5.7697296142578125e-05,1060102.0661157025
multizip_sort,64,0.0002021789550781,374,0.0286054554199207,64,5.7697296142578125e-05,250.41322314045254
quick_sort,64,6.604194641113281e-05,361,0.0286054554199207,64,5.7697296142578125e-05,14.46280991735538
heap_sort,64,0.0001361370086669,582,0.0286054554199207,64,5.7697296142578125e-05,135.95041322298073
merge_sort,64,0.0001099109649658,309,0.0286054554199207,64,5.7697296142578125e-05,90.49586776855982
corsort,64,0.5998013019561768,303,-0.0112824154677907,63,5.7697296142578125e-05,1039465.7024793389
multizip_sort,64,0.0001921653747558,351,-0.0112824154677907,63,5.7697296142578125e-05,233.0578512395665
quick_sort,64,6.4849853515625e-05,362,-0.0112824154677907,63,5.7697296142578125e-05,12.396694214876035
heap_sort,64,0.0001289844512939,571,-0.0112824154677907,63,5.7697296142578125e-05,123.55371900818591
merge_sort,64,0.000108003616333,312,-0.0112824154677907,63,5.7697296142578125e-05,87.19008264461456
corsort,64,0.638869047164917,311,-0.1580611169652265,61,5.7697296142578125e-05,1107177.2727272727
multizip_sort,64,0.0001721382141113,362,-0.1580611169652265,61,5.7697296142578125e-05,198.34710743796776
quick_sort,64,5.984306335449219e-05,336,-0.1580611169652265,61,5.7697296142578125e-05,3.7190082644628086
heap_sort,64,0.0001351833343505,576,-0.1580611169652265,61,5.7697296142578125e-05,134.29752066100806
merge_sort,64,0.0001521110534667,313,-0.1580611169652265,61,5.7697296142578125e-05,163.63636363619577
corsort,64,0.6224558353424072,299,0.1633765400998488,61,5.7697296142578125e-05,1078730.1652892563
multizip_sort,64,0.0002410411834716,362,0.1633765400998488,61,5.7697296142578125e-05,317.7685950411842
quick_sort,64,7.081031799316406e-05,366,0.1633765400998488,61,5.7697296142578125e-05,22.72727272727273
heap_sort,64,0.0001571178436279,577,0.1633765400998488,61,5.7697296142578125e-05,172.31404958672542
merge_sort,64,0.0001130104064941,304,0.1633765400998488,61,5.7697296142578125e-05,95.8677685949709
corsort,64,0.6075828075408936,302,-0.096802638510341,63,5.7697296142578125e-05,1052952.479338843
multizip_sort,64,0.0002601146697998,433,-0.096802638510341,63,5.7697296142578125e-05,350.82644628098365
quick_sort,64,7.390975952148438e-05,465,-0.096802638510341,63,5.7697296142578125e-05,28.099173553719005
heap_sort,64,0.0001280307769775,571,-0.096802638510341,63,5.7697296142578125e-05,121.90082644621332
merge_sort,64,0.0001099109649658,308,-0.096802638510341,63,5.7697296142578125e-05,90.49586776855982
corsort,64,0.6036012172698975,310,0.0097352024922118,62,5.7697296142578125e-05,1046051.652892562
multizip_sort,64,0.000169038772583,360,0.0097352024922118,62,5.7697296142578125e-05,192.97520661155673
quick_sort,64,7.128715515136719e-05,388,0.0097352024922118,62,5.7697296142578125e-05,23.553719008264462
heap_sort,64,0.0001361370086669,586,0.0097352024922118,62,5.7697296142578125e-05,135.95041322298073
merge_sort,64,0.000108003616333,305,0.0097352024922118,62,5.7697296142578125e-05,87.19008264461456
corsort,64,0.6478383541107178,309,-0.0325018896447467,63,5.7697296142578125e-05,1122722.7272727273
multizip_sort,64,0.0002479553222656,358,-0.0325018896447467,63,5.7697296142578125e-05,329.75206611565915
quick_sort,64,6.4849853515625e-05,363,-0.0325018896447467,63,5.7697296142578125e-05,12.396694214876035
heap_sort,64,0.0001280307769775,574,-0.0325018896447467,63,5.7697296142578125e-05,121.90082644621332
merge_sort,64,0.0001060962677001,300,-0.0325018896447467,63,5.7697296142578125e-05,83.88429752049595
corsort,64,0.6195061206817627,308,0.0242572783287903,62,5.7697296142578125e-05,1073617.7685950412
multizip_sort,64,0.0002250671386718,385,0.0242572783287903,62,5.7697296142578125e-05,290.08264462796916
quick_sort,64,5.888938903808594e-05,372,0.0242572783287903,62,5.7697296142578125e-05,2.066115702479343
heap_sort,64,0.0001308917999267,576,0.0242572783287903,62,5.7697296142578125e-05,126.8595041321312
merge_sort,64,0.000105857849121,305,0.0242572783287903,62,5.7697296142578125e-05,83.47107438000279
corsort,64,0.607342004776001,298,-0.0687336784716177,63,5.7697296142578125e-05,1052535.1239669423
multizip_sort,64,0.0002288818359375,373,-0.0687336784716177,63,5.7697296142578125e-05,296.6942148760331
quick_sort,64,6.723403930664062e-05,372,-0.0687336784716177,63,5.7697296142578125e-05,16.528925619834702
heap_sort,64,0.0001308917999267,563,-0.0687336784716177,63,5.7697296142578125e-05,126.8595041321312
merge_sort,64,0.0001099109649658,313,-0.0687336784716177,63,5.7697296142578125e-05,90.49586776855982
corsort,64,0.6161589622497559,306,0.1471989372910082,62,5.7697296142578125e-05,1067816.5289256198
multizip_sort,64,0.0002920627593994,346,0.1471989372910082,62,5.7697296142578125e-05,406.19834710741367
quick_sort,64,6.818771362304688e-05,353,0.1471989372910082,62,5.7697296142578125e-05,18.181818181818187
heap_sort,64,0.0001311302185058,571,0.1471989372910082,62,5.7697296142578125e-05,127.27272727262435
merge_sort,64,0.0001070499420166,299,0.1471989372910082,62,5.7697296142578125e-05,85.53719008264193
corsort,64,0.6263186931610107,300,0.1107752204282605,62,5.7697296142578125e-05,1085425.2066115704
multizip_sort,64,0.0001628398895263,351,0.1107752204282605,62,5.7697296142578125e-05,182.23140495856126
quick_sort,64,7.414817810058594e-05,337,0.1107752204282605,62,5.7697296142578125e-05,28.512396694214882
heap_sort,64,0.0001311302185058,569,0.1107752204282605,62,5.7697296142578125e-05,127.27272727262435
merge_sort,64,0.0001089572906494,307,0.1107752204282605,62,5.7697296142578125e-05,88.8429752065872
corsort,64,0.6261320114135742,309,-0.0167762178503538,61,5.7697296142578125e-05,1085101.652892562
multizip_sort,64,0.0001988410949707,363,-0.0167762178503538,61,5.7697296142578125e-05,244.62809917354832
quick_sort,64,6.794929504394531e-05,372,-0.0167762178503538,61,5.7697296142578125e-05,17.76859504132231
heap_sort,64,0.0001370906829833,576,-0.0167762178503538,61,5.7697296142578125e-05,137.60330578495333
merge_sort,64,0.0001111030578613,308,-0.0167762178503538,61,5.7697296142578125e-05,92.56198347102564
corsort,64,0.6170620918273926,309,-0.1213183088268975,63,5.7697296142578125e-05,1069381.8181818181
multizip_sort,64,0.0001678466796875,354,-0.1213183088268975,63,5.7697296142578125e-05,190.9090909090909
quick_sort,64,6.389617919921875e-05,354,-0.1213183088268975,63,5.7697296142578125e-05,10.743801652892571
heap_sort,64,0.0001289844512939,566,-0.1213183088268975,63,5.7697296142578125e-05,123.55371900818591
merge_sort,64,0.0001051425933837,301,-0.1213183088268975,63,5.7697296142578125e-05,82.23140495852333
corsort,64,0.6095750331878662,294,-0.0630139496529766,64,5.7697296142578125e-05,1056405.3719008265
multizip_sort,64,0.000166893005371,339,-0.0630139496529766,64,5.7697296142578125e-05,189.25619834694496
quick_sort,64,6.771087646484375e-05,351,-0.0630139496529766,64,5.7697296142578125e-05,17.355371900826455
heap_sort,64,0.0001380443572998,583,-0.0630139496529766,64,5.7697296142578125e-05,139.2561983470993
merge_sort,64,0.0001108646392822,311,-0.0630139496529766,64,5.7697296142578125e-05,92.14876033053247
corsort,64,0.6239030361175537,308,-0.0977302398021117,61,5.7697296142578125e-05,1081238.429752066
multizip_sort,64,0.0001647472381591,348,-0.0977302398021117,61,5.7697296142578125e-05,185.5371900825065
quick_sort,64,6.222724914550781e-05,326,-0.0977302398021117,61,5.7697296142578125e-05,7.851239669421495
heap_sort,64,0.0001280307769775,575,-0.0977302398021117,61,5.7697296142578125e-05,121.90082644621332
merge_sort,64,0.0001091957092285,307,-0.0977302398021117,61,5.7697296142578125e-05,89.25619834708036
corsort,64,0.6375541687011719,312,0.1535378060792084,60,5.7697296142578125e-05,1104898.347107438
multizip_sort,64,0.0002520084381103,405,0.1535378060792084,60,5.7697296142578125e-05,336.7768595040428
quick_sort,64,6.318092346191406e-05,400,0.1535378060792084,60,5.7697296142578125e-05,9.50413223140496
heap_sort,64,0.0001659393310546,572,0.1535378060792084,60,5.7697296142578125e-05,187.60330578497232
merge_sort,64,0.0001049041748046,297,0.1535378060792084,60,5.7697296142578125e-05,81.81818181803018
corsort,64,0.6182773113250732,310,-0.2691831966649869,63,5.7697296142578125e-05,1071488.0165289256
multizip_sort,64,0.0002791881561279,453,-0.2691831966649869,63,5.7697296142578125e-05,383.88429752060966
quick_sort,64,6.29425048828125e-05,367,-0.2691831966649869,63,5.7697296142578125e-05,9.090909090909083
heap_sort,64,0.0001289844512939,565,-0.2691831966649869,63,5.7697296142578125e-05,123.55371900818591
merge_sort,64,0.0001027584075927,290,-0.2691831966649869,63,5.7697296142578125e-05,78.09917355359173
corsort,64,0.6468160152435303,301,0.0529558624796719,62,5.7697296142578125e-05,1120950.8264462808
multizip_sort,64,0.0002260208129882,355,0.0529558624796719,62,5.7697296142578125e-05,291.7355371899418
quick_sort,64,6.198883056640625e-05,357,0.0529558624796719,62,5.7697296142578125e-05,7.438016528925617
heap_sort,64,0.0001280307769775,569,0.0529558624796719,62,5.7697296142578125e-05,121.90082644621332
merge_sort,64,0.000105857849121,302,0.0529558624796719,62,5.7697296142578125e-05,83.47107438000279
corsort,64,0.6372928619384766,308,-0.0034125784434977,63,5.7697296142578125e-05,1104445.4545454546
multizip_sort,64,0.0001642704010009,339,-0.0034125784434977,63,5.7697296142578125e-05,184.71074380152018
quick_sort,64,6.985664367675781e-05,381,-0.0034125784434977,63,5.7697296142578125e-05,21.074380165289263
heap_sort,64,0.0001368522644042,579,-0.0034125784434977,63,5.7697296142578125e-05,137.19008264446023
merge_sort,64,0.0001101493835449,303,-0.0034125784434977,63,5.7697296142578125e-05,90.90909090905299
corsort,64,0.6907570362091064,312,-0.0399230399230399,62,5.7697296142578125e-05,1197108.6776859504
multizip_sort,64,0.0002870559692382,446,-0.0399230399230399,62,5.7697296142578125e-05,397.52066115688393
quick_sort,64,6.794929504394531e-05,475,-0.0399230399230399,62,5.7697296142578125e-05,17.76859504132231
heap_sort,64,0.0001649856567382,576,-0.0399230399230399,62,5.7697296142578125e-05,185.95041322299966
merge_sort,64,0.0001070499420166,309,-0.0399230399230399,62,5.7697296142578125e-05,85.53719008264193
corsort,64,0.6756150722503662,313,-0.1647463062650326,64,5.7697296142578125e-05,1170864.8760330577
multizip_sort,64,0.0002386569976806,393,-0.1647463062650326,64,5.7697296142578125e-05,313.63636363625267
quick_sort,64,8.606910705566406e-05,304,-0.1647463062650326,64,5.7697296142578125e-05,49.17355371900827
heap_sort,64,0.0002970695495605,569,-0.1647463062650326,64,5.7697296142578125e-05,414.87603305777
merge_sort,64,0.0001108646392822,308,-0.1647463062650326,64,5.7697296142578125e-05,92.14876033053247
