algorithm,list_size,time,comparisons,spearman,classification_error
multizip_sort,16,0.00010204315185546875,50,0.14359351988217967,14
quick_sort,16,1.9311904907226562e-05,50,0.14359351988217967,14
heap_sort,16,2.574920654296875e-05,83,0.14359351988217967,14
merge_sort,16,2.5033950805664062e-05,44,0.14359351988217967,14
corsort,16,0.009138822555541992,44,-0.1833578792341679,14
multizip_sort,16,0.000102996826171875,49,-0.1833578792341679,14
quick_sort,16,1.9788742065429688e-05,48,-0.1833578792341679,14
heap_sort,16,2.4080276489257812e-05,79,-0.1833578792341679,14
merge_sort,16,7.414817810058594e-05,45,-0.1833578792341679,14
corsort,16,0.008604049682617188,45,0.16789396170839468,14
multizip_sort,16,9.989738464355469e-05,50,0.16789396170839468,14
quick_sort,16,1.5735626220703125e-05,48,0.16789396170839468,14
heap_sort,16,2.6941299438476562e-05,83,0.16789396170839468,14
merge_sort,16,2.6941299438476562e-05,47,0.16789396170839468,14
corsort,16,0.010075807571411133,46,0.11470588235294117,15
multizip_sort,16,9.918212890625e-05,49,0.11470588235294117,15
quick_sort,16,2.002716064453125e-05,49,0.11470588235294117,15
heap_sort,16,2.7894973754882812e-05,85,0.11470588235294117,15
merge_sort,16,2.5033950805664062e-05,41,0.11470588235294117,15
corsort,16,0.009441852569580078,46,0.05325443786982249,14
multizip_sort,16,0.00010800361633300781,59,0.05325443786982249,14
quick_sort,16,2.09808349609375e-05,65,0.05325443786982249,14
heap_sort,16,2.7179718017578125e-05,84,0.05325443786982249,14
merge_sort,16,2.8133392333984375e-05,46,0.05325443786982249,14
corsort,16,0.00954294204711914,43,-0.21176470588235297,15
multizip_sort,16,0.00015091896057128906,73,-0.21176470588235297,15
quick_sort,16,1.9073486328125e-05,73,-0.21176470588235297,15
heap_sort,16,3.0994415283203125e-05,77,-0.21176470588235297,15
merge_sort,16,2.5987625122070312e-05,44,-0.21176470588235297,15
corsort,16,0.008548974990844727,43,-0.37758112094395274,14
multizip_sort,16,0.00022602081298828125,47,-0.37758112094395274,14
quick_sort,16,1.9073486328125e-05,47,-0.37758112094395274,14
heap_sort,16,2.5272369384765625e-05,78,-0.37758112094395274,14
merge_sort,16,2.6226043701171875e-05,46,-0.37758112094395274,14
corsort,16,0.009299039840698242,44,-0.24447717231222388,15
multizip_sort,16,9.894371032714844e-05,45,-0.24447717231222388,15
quick_sort,16,1.811981201171875e-05,44,-0.24447717231222388,15
heap_sort,16,2.574920654296875e-05,79,-0.24447717231222388,15
merge_sort,16,2.5987625122070312e-05,46,-0.24447717231222388,15
corsort,16,0.010031938552856445,46,-0.21944035346097202,15
multizip_sort,16,0.00011277198791503906,44,-0.21944035346097202,15
quick_sort,16,2.2172927856445312e-05,45,-0.21944035346097202,15
heap_sort,16,2.8848648071289062e-05,76,-0.21944035346097202,15
merge_sort,16,3.123283386230469e-05,47,-0.21944035346097202,15
corsort,16,0.009705066680908203,44,-0.3446244477172312,15
multizip_sort,16,0.00011610984802246094,49,-0.3446244477172312,15
quick_sort,16,1.8835067749023438e-05,48,-0.3446244477172312,15
heap_sort,16,2.8133392333984375e-05,79,-0.3446244477172312,15
merge_sort,16,3.0040740966796875e-05,47,-0.3446244477172312,15
corsort,16,0.009846925735473633,45,0.3323529411764706,16
multizip_sort,16,0.00011992454528808594,50,0.3323529411764706,16
quick_sort,16,2.002716064453125e-05,50,0.3323529411764706,16
heap_sort,16,2.6702880859375e-05,79,0.3323529411764706,16
merge_sort,16,2.7894973754882812e-05,48,0.3323529411764706,16
corsort,16,0.009499788284301758,43,0.10456553755522827,16
multizip_sort,16,0.0001010894775390625,45,0.10456553755522827,16
quick_sort,16,1.8835067749023438e-05,44,0.10456553755522827,16
heap_sort,16,2.7894973754882812e-05,82,0.10456553755522827,16
merge_sort,16,2.574920654296875e-05,46,0.10456553755522827,16
corsort,16,0.009123802185058594,45,-0.052359882005899694,14
multizip_sort,16,0.00010013580322265625,55,-0.052359882005899694,14
quick_sort,16,1.6927719116210938e-05,54,-0.052359882005899694,14
heap_sort,16,2.47955322265625e-05,80,-0.052359882005899694,14
merge_sort,16,2.5033950805664062e-05,47,-0.052359882005899694,14
corsort,16,0.009290933609008789,45,0.06701030927835051,14
multizip_sort,16,0.00010418891906738281,46,0.06701030927835051,14
quick_sort,16,1.9311904907226562e-05,47,0.06701030927835051,14
heap_sort,16,7.224082946777344e-05,79,0.06701030927835051,14
merge_sort,16,2.574920654296875e-05,48,0.06701030927835051,14
corsort,16,0.009333133697509766,45,0.36470588235294116,13
multizip_sort,16,0.00018978118896484375,56,0.36470588235294116,13
quick_sort,16,2.002716064453125e-05,56,0.36470588235294116,13
heap_sort,16,2.8133392333984375e-05,83,0.36470588235294116,13
merge_sort,16,2.7179718017578125e-05,48,0.36470588235294116,13
corsort,16,0.008838176727294922,44,0.15588235294117647,16
multizip_sort,16,9.799003601074219e-05,59,0.15588235294117647,16
quick_sort,16,2.09808349609375e-05,59,0.15588235294117647,16
heap_sort,16,2.5033950805664062e-05,80,0.15588235294117647,16
merge_sort,16,2.574920654296875e-05,47,0.15588235294117647,16
corsort,16,0.009404897689819336,43,0.005154639175257732,15
multizip_sort,16,9.822845458984375e-05,46,0.005154639175257732,15
quick_sort,16,1.7881393432617188e-05,48,0.005154639175257732,15
heap_sort,16,2.6226043701171875e-05,81,0.005154639175257732,15
merge_sort,16,2.5987625122070312e-05,48,0.005154639175257732,15
corsort,16,0.009174585342407227,46,0.493362831858407,14
multizip_sort,16,9.799003601074219e-05,48,0.493362831858407,14
quick_sort,16,2.002716064453125e-05,48,0.493362831858407,14
heap_sort,16,2.7894973754882812e-05,81,0.493362831858407,14
merge_sort,16,2.7179718017578125e-05,46,0.493362831858407,14
corsort,16,0.008562803268432617,44,-0.29896142433234424,14
multizip_sort,16,9.965896606445312e-05,68,-0.29896142433234424,14
quick_sort,16,1.5974044799804688e-05,63,-0.29896142433234424,14
heap_sort,16,2.6226043701171875e-05,81,-0.29896142433234424,14
merge_sort,16,2.6226043701171875e-05,45,-0.29896142433234424,14
corsort,16,0.009411096572875977,45,0.15905743740795286,16
multizip_sort,16,9.989738464355469e-05,49,0.15905743740795286,16
quick_sort,16,1.9073486328125e-05,50,0.15905743740795286,16
heap_sort,16,2.5033950805664062e-05,79,0.15905743740795286,16
merge_sort,16,2.6702880859375e-05,48,0.15905743740795286,16
corsort,16,0.009506940841674805,44,0.05088495575221238,16
multizip_sort,16,0.000102996826171875,51,0.05088495575221238,16
quick_sort,16,1.811981201171875e-05,49,0.05088495575221238,16
heap_sort,16,2.7179718017578125e-05,84,0.05088495575221238,16
merge_sort,16,2.5033950805664062e-05,45,0.05088495575221238,16
corsort,16,0.00899195671081543,43,-0.2529411764705882,15
multizip_sort,16,9.918212890625e-05,51,-0.2529411764705882,15
quick_sort,16,1.6927719116210938e-05,51,-0.2529411764705882,15
heap_sort,16,2.5033950805664062e-05,74,-0.2529411764705882,15
merge_sort,16,2.6941299438476562e-05,47,-0.2529411764705882,15
corsort,16,0.009083032608032227,44,0.5228276877761414,14
multizip_sort,16,0.00010395050048828125,47,0.5228276877761414,14
quick_sort,16,5.507469177246094e-05,50,0.5228276877761414,14
heap_sort,16,2.5033950805664062e-05,76,0.5228276877761414,14
merge_sort,16,2.7179718017578125e-05,43,0.5228276877761414,14
corsort,16,0.009588003158569336,43,0.2911764705882353,15
multizip_sort,16,0.00011706352233886719,54,0.2911764705882353,15
quick_sort,16,2.5033950805664062e-05,54,0.2911764705882353,15
heap_sort,16,4.506111145019531e-05,82,0.2911764705882353,15
merge_sort,16,2.8848648071289062e-05,45,0.2911764705882353,15
corsort,16,0.00945281982421875,40,-0.35000000000000003,16
multizip_sort,16,0.00011706352233886719,61,-0.35000000000000003,16
quick_sort,16,2.09808349609375e-05,61,-0.35000000000000003,16
heap_sort,16,3.0040740966796875e-05,80,-0.35000000000000003,16
merge_sort,16,2.9087066650390625e-05,49,-0.35000000000000003,16
corsort,16,0.009618997573852539,43,-0.04498525073746312,15
multizip_sort,16,0.00010895729064941406,41,-0.04498525073746312,15
quick_sort,16,2.1696090698242188e-05,44,-0.04498525073746312,15
heap_sort,16,2.7894973754882812e-05,78,-0.04498525073746312,15
merge_sort,16,2.8133392333984375e-05,47,-0.04498525073746312,15
corsort,16,0.009382009506225586,41,-0.275811209439528,16
multizip_sort,16,0.00015211105346679688,40,-0.275811209439528,16
quick_sort,16,1.9073486328125e-05,41,-0.275811209439528,16
heap_sort,16,2.6941299438476562e-05,82,-0.275811209439528,16
merge_sort,16,2.7894973754882812e-05,45,-0.275811209439528,16
corsort,32,0.07271575927734375,121,-0.14470545054138373,30
multizip_sort,32,0.00012302398681640625,117,-0.14470545054138373,30
quick_sort,32,3.2901763916015625e-05,119,-0.14470545054138373,30
heap_sort,32,5.793571472167969e-05,224,-0.14470545054138373,30
merge_sort,32,5.3882598876953125e-05,126,-0.14470545054138373,30
corsort,32,0.06954288482666016,117,-0.031628162816281634,31
multizip_sort,32,0.00026798248291015625,153,-0.031628162816281634,31
quick_sort,32,3.504753112792969e-05,153,-0.031628162816281634,31
heap_sort,32,5.602836608886719e-05,220,-0.031628162816281634,31
merge_sort,32,5.1975250244140625e-05,125,-0.031628162816281634,31
corsort,32,0.07236599922180176,127,0.14639515685195373,31
multizip_sort,32,0.00012230873107910156,156,0.14639515685195373,31
quick_sort,32,3.1948089599609375e-05,161,0.14639515685195373,31
heap_sort,32,5.602836608886719e-05,224,0.14639515685195373,31
merge_sort,32,5.125999450683594e-05,119,0.14639515685195373,31
corsort,32,0.0690450668334961,121,-0.31868232703248306,30
multizip_sort,32,0.00011801719665527344,137,-0.31868232703248306,30
quick_sort,32,3.0994415283203125e-05,139,-0.31868232703248306,30
heap_sort,32,5.602836608886719e-05,225,-0.31868232703248306,30
merge_sort,32,5.0067901611328125e-05,118,-0.31868232703248306,30
corsort,32,0.07212209701538086,119,-0.023927392739273932,32
multizip_sort,32,0.0001270771026611328,134,-0.023927392739273932,32
quick_sort,32,5.030632019042969e-05,138,-0.023927392739273932,32
heap_sort,32,7.891654968261719e-05,226,-0.023927392739273932,32
merge_sort,32,5.1975250244140625e-05,122,-0.023927392739273932,32
corsort,32,0.07303309440612793,121,0.3582951420714941,26
multizip_sort,32,0.00020313262939453125,151,0.3582951420714941,26
quick_sort,32,3.4809112548828125e-05,151,0.3582951420714941,26
heap_sort,32,5.698204040527344e-05,223,0.3582951420714941,26
merge_sort,32,5.1021575927734375e-05,119,0.3582951420714941,26
corsort,32,0.06921601295471191,120,-0.195285268758026,30
multizip_sort,32,0.00011968612670898438,136,-0.195285268758026,30
quick_sort,32,3.0994415283203125e-05,141,-0.195285268758026,30
heap_sort,32,5.698204040527344e-05,223,-0.195285268758026,30
merge_sort,32,5.1975250244140625e-05,125,-0.195285268758026,30
corsort,32,0.0679931640625,120,0.012832263978001834,32
multizip_sort,32,0.0001232624053955078,167,0.012832263978001834,32
quick_sort,32,2.9087066650390625e-05,167,0.012832263978001834,32
heap_sort,32,5.698204040527344e-05,226,0.012832263978001834,32
merge_sort,32,6.580352783203125e-05,118,0.012832263978001834,32
corsort,32,0.0696868896484375,125,0.2330337490829053,29
multizip_sort,32,0.00011968612670898438,165,0.2330337490829053,29
quick_sort,32,3.0040740966796875e-05,138,0.2330337490829053,29
heap_sort,32,9.298324584960938e-05,225,0.2330337490829053,29
merge_sort,32,5.0067901611328125e-05,123,0.2330337490829053,29
corsort,32,0.06944012641906738,123,0.06152433425160697,30
multizip_sort,32,0.00011682510375976562,135,0.06152433425160697,30
quick_sort,32,3.0994415283203125e-05,138,0.06152433425160697,30
heap_sort,32,5.507469177246094e-05,222,0.06152433425160697,30
merge_sort,32,5.1021575927734375e-05,123,0.06152433425160697,30
corsort,32,0.06918191909790039,121,-0.21003853918150123,32
multizip_sort,32,0.00012230873107910156,158,-0.21003853918150123,32
quick_sort,32,3.0994415283203125e-05,149,-0.21003853918150123,32
heap_sort,32,5.5789947509765625e-05,223,-0.21003853918150123,32
merge_sort,32,4.982948303222656e-05,122,-0.21003853918150123,32
corsort,32,0.06995201110839844,123,-0.11792799412196915,31
multizip_sort,32,0.00015306472778320312,153,-0.11792799412196915,31
quick_sort,32,3.0040740966796875e-05,149,-0.11792799412196915,31
heap_sort,32,5.817413330078125e-05,230,-0.11792799412196915,31
merge_sort,32,5.2928924560546875e-05,125,-0.11792799412196915,31
corsort,32,0.07079601287841797,123,-0.1832599926659333,30
multizip_sort,32,0.0001227855682373047,139,-0.1832599926659333,30
quick_sort,32,2.8848648071289062e-05,139,-0.1832599926659333,30
heap_sort,32,5.698204040527344e-05,226,-0.1832599926659333,30
merge_sort,32,5.1975250244140625e-05,125,-0.1832599926659333,30
corsort,32,0.0680079460144043,122,0.12002567394094994,30
multizip_sort,32,0.00011992454528808594,129,0.12002567394094994,30
quick_sort,32,9.489059448242188e-05,128,0.12002567394094994,30
heap_sort,32,5.793571472167969e-05,225,0.12002567394094994,30
merge_sort,32,5.1021575927734375e-05,120,0.12002567394094994,30
corsort,32,0.06670069694519043,117,0.046705817581207565,31
multizip_sort,32,0.00012183189392089844,146,0.046705817581207565,31
quick_sort,32,3.314018249511719e-05,137,0.046705817581207565,31
heap_sort,32,5.602836608886719e-05,221,0.046705817581207565,31
merge_sort,32,5.1021575927734375e-05,121,0.046705817581207565,31
corsort,32,0.06833004951477051,119,-0.012284561789512285,32
multizip_sort,32,0.00011587142944335938,118,-0.012284561789512285,32
quick_sort,32,3.0994415283203125e-05,120,-0.012284561789512285,32
heap_sort,32,5.507469177246094e-05,214,-0.012284561789512285,32
merge_sort,32,5.1975250244140625e-05,123,-0.012284561789512285,32
corsort,32,0.06993579864501953,120,-0.039985326485693314,31
multizip_sort,32,0.00015997886657714844,132,-0.039985326485693314,31
quick_sort,32,3.0040740966796875e-05,135,-0.039985326485693314,31
heap_sort,32,5.507469177246094e-05,217,-0.039985326485693314,31
merge_sort,32,5.1021575927734375e-05,117,-0.039985326485693314,31
corsort,32,0.07070088386535645,121,-0.06432372912461003,32
multizip_sort,32,0.00011992454528808594,128,-0.06432372912461003,32
quick_sort,32,3.0994415283203125e-05,131,-0.06432372912461003,32
heap_sort,32,5.817413330078125e-05,232,-0.06432372912461003,32
merge_sort,32,5.125999450683594e-05,124,-0.06432372912461003,32
corsort,32,0.06978201866149902,118,0.2566477168531084,30
multizip_sort,32,0.00012302398681640625,137,0.2566477168531084,30
quick_sort,32,3.409385681152344e-05,134,0.2566477168531084,30
heap_sort,32,5.7220458984375e-05,218,0.2566477168531084,30
merge_sort,32,5.1975250244140625e-05,116,0.2566477168531084,30
corsort,32,0.07537698745727539,119,-0.07410124724871604,30
multizip_sort,32,0.0001709461212158203,125,-0.07410124724871604,30
quick_sort,32,3.0994415283203125e-05,118,-0.07410124724871604,30
heap_sort,32,5.888938903808594e-05,221,-0.07410124724871604,30
merge_sort,32,5.2928924560546875e-05,124,-0.07410124724871604,30
corsort,32,0.08268475532531738,124,0.1174743024963289,31
multizip_sort,32,0.0001251697540283203,128,0.1174743024963289,31
quick_sort,32,3.1948089599609375e-05,124,0.1174743024963289,31
heap_sort,32,5.698204040527344e-05,222,0.1174743024963289,31
merge_sort,32,5.1975250244140625e-05,120,0.1174743024963289,31
corsort,32,0.07459497451782227,124,0.13192660550458715,29
multizip_sort,32,0.00019621849060058594,145,0.13192660550458715,29
quick_sort,32,3.695487976074219e-05,149,0.13192660550458715,29
heap_sort,32,5.602836608886719e-05,212,0.13192660550458715,29
merge_sort,32,5.316734313964844e-05,122,0.13192660550458715,29
corsort,32,0.07027029991149902,118,0.03980920931939093,30
multizip_sort,32,0.00019693374633789062,144,0.03980920931939093,30
quick_sort,32,5.698204040527344e-05,146,0.03980920931939093,30
heap_sort,32,5.7697296142578125e-05,223,0.03980920931939093,30
merge_sort,32,5.412101745605469e-05,125,0.03980920931939093,30
corsort,32,0.0707998275756836,119,-0.36466165413533835,32
multizip_sort,32,0.00012087821960449219,150,-0.36466165413533835,32
quick_sort,32,3.0994415283203125e-05,150,-0.36466165413533835,32
heap_sort,32,5.698204040527344e-05,221,-0.36466165413533835,32
merge_sort,32,5.1021575927734375e-05,123,-0.36466165413533835,32
corsort,32,0.07881975173950195,121,-0.2702404993574445,30
multizip_sort,32,0.00021910667419433594,122,-0.2702404993574445,30
quick_sort,32,3.1948089599609375e-05,122,-0.2702404993574445,30
heap_sort,32,8.296966552734375e-05,221,-0.2702404993574445,30
merge_sort,32,5.2928924560546875e-05,120,-0.2702404993574445,30
corsort,32,0.07955503463745117,121,0.13399412628487514,31
multizip_sort,32,0.0001418590545654297,131,0.13399412628487514,31
quick_sort,32,3.314018249511719e-05,133,0.13399412628487514,31
heap_sort,32,5.984306335449219e-05,227,0.13399412628487514,31
merge_sort,32,5.2928924560546875e-05,122,0.13399412628487514,31
corsort,32,0.07964801788330078,124,-0.07760044028618601,31
multizip_sort,32,0.00017595291137695312,135,-0.07760044028618601,31
quick_sort,32,3.266334533691406e-05,138,-0.07760044028618601,31
heap_sort,32,5.793571472167969e-05,222,-0.07760044028618601,31
merge_sort,32,5.2928924560546875e-05,125,-0.07760044028618601,31
corsort,32,0.07225799560546875,124,0.2283645031169784,32
multizip_sort,32,0.000209808349609375,149,0.2283645031169784,32
quick_sort,32,3.3855438232421875e-05,150,0.2283645031169784,32
heap_sort,32,5.91278076171875e-05,219,0.2283645031169784,32
merge_sort,32,5.2928924560546875e-05,125,0.2283645031169784,32
corsort,32,0.07413291931152344,123,0.0937270726338958,29
multizip_sort,32,0.00012612342834472656,158,0.0937270726338958,29
quick_sort,32,3.0994415283203125e-05,160,0.0937270726338958,29
heap_sort,32,5.7220458984375e-05,219,0.0937270726338958,29
merge_sort,32,5.221366882324219e-05,118,0.0937270726338958,29
corsort,32,0.07275605201721191,119,-0.23427471116816437,32
multizip_sort,32,0.00012183189392089844,125,-0.23427471116816437,32
quick_sort,32,3.218650817871094e-05,124,-0.23427471116816437,32
heap_sort,32,5.793571472167969e-05,228,-0.23427471116816437,32
merge_sort,32,5.2928924560546875e-05,123,-0.23427471116816437,32
corsort,32,0.07082128524780273,117,0.042553191489361694,30
multizip_sort,32,0.00012302398681640625,125,0.042553191489361694,30
quick_sort,32,3.1948089599609375e-05,122,0.042553191489361694,30
heap_sort,32,5.793571472167969e-05,221,0.042553191489361694,30
merge_sort,32,5.2928924560546875e-05,125,0.042553191489361694,30
corsort,32,0.07172203063964844,119,0.3480095395340304,31
multizip_sort,32,0.0001232624053955078,174,0.3480095395340304,31
quick_sort,32,3.504753112792969e-05,169,0.3480095395340304,31
heap_sort,32,5.817413330078125e-05,229,0.3480095395340304,31
merge_sort,32,4.982948303222656e-05,115,0.3480095395340304,31
corsort,32,0.07476115226745605,124,0.1995782911624496,32
multizip_sort,32,0.00012803077697753906,154,0.1995782911624496,32
quick_sort,32,3.504753112792969e-05,157,0.1995782911624496,32
heap_sort,32,5.602836608886719e-05,214,0.1995782911624496,32
merge_sort,32,5.1975250244140625e-05,120,0.1995782911624496,32
corsort,32,0.07875895500183105,124,0.13401210787011553,30
multizip_sort,32,0.00014281272888183594,127,0.13401210787011553,30
quick_sort,32,3.933906555175781e-05,147,0.13401210787011553,30
heap_sort,32,6.890296936035156e-05,223,0.13401210787011553,30
merge_sort,32,6.604194641113281e-05,117,0.13401210787011553,30
corsort,32,0.15780305862426758,123,-0.0758494031221304,29
multizip_sort,32,0.0001480579376220703,151,-0.0758494031221304,29
quick_sort,32,4.029273986816406e-05,153,-0.0758494031221304,29
heap_sort,32,6.604194641113281e-05,219,-0.0758494031221304,29
merge_sort,32,6.29425048828125e-05,122,-0.0758494031221304,29
corsort,32,0.08417892456054688,125,-0.148569332355099,32
multizip_sort,32,0.00014781951904296875,127,-0.148569332355099,32
quick_sort,32,3.6716461181640625e-05,128,-0.148569332355099,32
heap_sort,32,6.914138793945312e-05,225,-0.148569332355099,32
merge_sort,32,6.318092346191406e-05,127,-0.148569332355099,32
corsort,32,0.08529806137084961,120,0.09629493763756417,31
multizip_sort,32,0.00015807151794433594,146,0.09629493763756417,31
quick_sort,32,4.100799560546875e-05,145,0.09629493763756417,31
heap_sort,32,7.033348083496094e-05,228,0.09629493763756417,31
merge_sort,32,6.29425048828125e-05,122,0.09629493763756417,31
corsort,32,0.07944583892822266,117,-0.14175541681968418,31
multizip_sort,32,0.00014781951904296875,124,-0.14175541681968418,31
quick_sort,32,3.910064697265625e-05,127,-0.14175541681968418,31
heap_sort,32,7.033348083496094e-05,224,-0.14175541681968418,31
merge_sort,32,6.103515625e-05,114,-0.14175541681968418,31
corsort,32,0.08273196220397949,119,-0.2888705537220389,32
multizip_sort,32,0.00015997886657714844,125,-0.2888705537220389,32
quick_sort,32,3.409385681152344e-05,125,-0.2888705537220389,32
heap_sort,32,7.796287536621094e-05,227,-0.2888705537220389,32
merge_sort,32,5.698204040527344e-05,123,-0.2888705537220389,32
corsort,32,0.07796216011047363,127,-0.18526335107359151,30
multizip_sort,32,0.00022602081298828125,127,-0.18526335107359151,30
quick_sort,32,0.00010395050048828125,127,-0.18526335107359151,30
heap_sort,32,5.7220458984375e-05,221,-0.18526335107359151,30
merge_sort,32,5.412101745605469e-05,123,-0.18526335107359151,30
corsort,32,0.07481980323791504,118,-0.1257567418822234,31
multizip_sort,32,0.0001232624053955078,126,-0.1257567418822234,31
quick_sort,32,3.0994415283203125e-05,124,-0.1257567418822234,31
heap_sort,32,5.6743621826171875e-05,219,-0.1257567418822234,31
merge_sort,32,5.3882598876953125e-05,125,-0.1257567418822234,31
corsort,32,0.07434415817260742,118,-0.12362435803374906,31
multizip_sort,32,0.00011897087097167969,115,-0.12362435803374906,31
quick_sort,32,3.0279159545898438e-05,117,-0.12362435803374906,31
heap_sort,32,5.7697296142578125e-05,223,-0.12362435803374906,31
merge_sort,32,5.2928924560546875e-05,121,-0.12362435803374906,31
corsort,32,0.07395291328430176,127,-0.21977618785543931,32
multizip_sort,32,0.00012111663818359375,125,-0.21977618785543931,32
quick_sort,32,9.584426879882812e-05,126,-0.21977618785543931,32
heap_sort,32,5.984306335449219e-05,221,-0.21977618785543931,32
merge_sort,32,5.2928924560546875e-05,122,-0.21977618785543931,32
corsort,32,0.07420682907104492,114,-0.12064539787312066,31
multizip_sort,32,0.0001239776611328125,143,-0.12064539787312066,31
quick_sort,32,3.0994415283203125e-05,150,-0.12064539787312066,31
heap_sort,32,5.817413330078125e-05,225,-0.12064539787312066,31
merge_sort,32,5.1975250244140625e-05,121,-0.12064539787312066,31
corsort,32,0.07890987396240234,121,-0.06819431714023833,31
multizip_sort,32,0.0001251697540283203,136,-0.06819431714023833,31
quick_sort,32,3.1948089599609375e-05,135,-0.06819431714023833,31
heap_sort,32,5.602836608886719e-05,219,-0.06819431714023833,31
merge_sort,32,5.1975250244140625e-05,119,-0.06819431714023833,31
corsort,32,0.08221292495727539,121,0.2140234948604992,32
multizip_sort,32,0.0001499652862548828,170,0.2140234948604992,32
quick_sort,32,4.00543212890625e-05,152,0.2140234948604992,32
heap_sort,32,7.200241088867188e-05,230,0.2140234948604992,32
merge_sort,32,6.198883056640625e-05,120,0.2140234948604992,32
corsort,32,0.07668399810791016,118,0.44823788546255494,29
multizip_sort,32,0.00013399124145507812,166,0.44823788546255494,29
quick_sort,32,0.00015306472778320312,150,0.44823788546255494,29
heap_sort,32,6.127357482910156e-05,226,0.44823788546255494,29
merge_sort,32,5.2928924560546875e-05,119,0.44823788546255494,29
corsort,32,0.07508134841918945,122,-0.3420279206465834,32
multizip_sort,32,0.0001239776611328125,139,-0.3420279206465834,32
quick_sort,32,3.409385681152344e-05,142,-0.3420279206465834,32
heap_sort,32,5.793571472167969e-05,218,-0.3420279206465834,32
merge_sort,32,5.2928924560546875e-05,122,-0.3420279206465834,32
corsort,32,0.08237791061401367,120,0.10429279031370389,32
multizip_sort,32,0.0001552104949951172,129,0.10429279031370389,32
quick_sort,32,4.1961669921875e-05,137,0.10429279031370389,32
heap_sort,32,7.510185241699219e-05,228,0.10429279031370389,32
merge_sort,32,6.389617919921875e-05,122,0.10429279031370389,32
corsort,32,0.08592724800109863,121,-0.3104365370506236,31
multizip_sort,32,0.00014209747314453125,128,-0.3104365370506236,31
quick_sort,32,3.910064697265625e-05,134,-0.3104365370506236,31
heap_sort,32,6.794929504394531e-05,223,-0.3104365370506236,31
merge_sort,32,6.198883056640625e-05,121,-0.3104365370506236,31
corsort,32,0.07999300956726074,122,-0.04840484048404841,32
multizip_sort,32,0.00012803077697753906,138,-0.04840484048404841,32
quick_sort,32,3.3855438232421875e-05,141,-0.04840484048404841,32
heap_sort,32,6.008148193359375e-05,227,-0.04840484048404841,32
merge_sort,32,5.507469177246094e-05,122,-0.04840484048404841,32
corsort,32,0.07573795318603516,117,-0.06027522935779816,32
multizip_sort,32,0.0001270771026611328,122,-0.06027522935779816,32
quick_sort,32,3.504753112792969e-05,127,-0.06027522935779816,32
heap_sort,32,6.008148193359375e-05,223,-0.06027522935779816,32
merge_sort,32,5.4836273193359375e-05,118,-0.06027522935779816,32
corsort,32,0.07561802864074707,120,-0.13366336633663367,32
multizip_sort,32,0.00017404556274414062,152,-0.13366336633663367,32
quick_sort,32,3.409385681152344e-05,136,-0.13366336633663367,32
heap_sort,32,5.984306335449219e-05,229,-0.13366336633663367,32
merge_sort,32,5.1975250244140625e-05,117,-0.13366336633663367,32
corsort,32,0.07499885559082031,118,0.14743119266055044,32
multizip_sort,32,0.00012493133544921875,129,0.14743119266055044,32
quick_sort,32,3.600120544433594e-05,130,0.14743119266055044,32
heap_sort,32,5.888938903808594e-05,225,0.14743119266055044,32
merge_sort,32,5.1975250244140625e-05,121,0.14743119266055044,32
corsort,32,0.07090210914611816,119,-0.3194495412844036,32
multizip_sort,32,0.00012612342834472656,136,-0.3194495412844036,32
quick_sort,32,3.504753112792969e-05,138,-0.3194495412844036,32
heap_sort,32,5.6743621826171875e-05,224,-0.3194495412844036,32
merge_sort,32,5.1975250244140625e-05,122,-0.3194495412844036,32
corsort,32,0.07213282585144043,118,0.046923783287419654,30
multizip_sort,32,0.00012993812561035156,137,0.046923783287419654,30
quick_sort,32,3.4809112548828125e-05,141,0.046923783287419654,30
heap_sort,32,0.00013518333435058594,220,0.046923783287419654,30
merge_sort,32,5.412101745605469e-05,123,0.046923783287419654,30
corsort,32,0.07406902313232422,123,-0.08406754772393538,31
multizip_sort,32,0.00012183189392089844,129,-0.08406754772393538,31
quick_sort,32,3.1948089599609375e-05,124,-0.08406754772393538,31
heap_sort,32,5.817413330078125e-05,226,-0.08406754772393538,31
merge_sort,32,5.3882598876953125e-05,126,-0.08406754772393538,31
corsort,32,0.1247868537902832,125,0.10361269026224099,32
multizip_sort,32,0.00015282630920410156,146,0.10361269026224099,32
quick_sort,32,4.482269287109375e-05,146,0.10361269026224099,32
heap_sort,32,7.200241088867188e-05,230,0.10361269026224099,32
merge_sort,32,6.29425048828125e-05,124,0.10361269026224099,32
corsort,32,0.07415580749511719,116,-0.07594123048668504,30
multizip_sort,32,0.00011706352233886719,118,-0.07594123048668504,30
quick_sort,32,3.1948089599609375e-05,115,-0.07594123048668504,30
heap_sort,32,5.507469177246094e-05,214,-0.07594123048668504,30
merge_sort,32,5.1021575927734375e-05,123,-0.07594123048668504,30
corsort,32,0.07110023498535156,119,-0.038539181501192885,32
multizip_sort,32,0.0002589225769042969,139,-0.038539181501192885,32
quick_sort,32,3.314018249511719e-05,140,-0.038539181501192885,32
heap_sort,32,5.888938903808594e-05,226,-0.038539181501192885,32
merge_sort,32,5.1975250244140625e-05,123,-0.038539181501192885,32
corsort,32,0.07080602645874023,120,0.13518484458340996,29
multizip_sort,32,0.0001239776611328125,158,0.13518484458340996,29
